text,target
"아니, 요즘 다 왜 그러는 거야? 정말 이해가 안 돼.",angry
내가 좋아하는 유튜버가 뒷광고를 했다고 시청자들한테 사과하는 영상을 올린거야.,angry
지금은 너무 화가 나서 아무런 영상도 보고싶지 않아.,angry
내일 친구를 만나는데 뭘 먹어야 될 지 모르겠어.,neutral
난 아무거나 다 잘 먹어. 좋은 집으로 소개 좀 해줘.,neutral
애피타이저가 많이 나오면 더 좋지. 그런 집으로 소개시켜줘.,neutral
고마워. 너무 기대가 돼. 친구랑 의논해서 맛있게 먹고 올게.,neutral
그렇잖아도 친구들하고는 약속 벌써 다 잡았지.,happiness
나 요즘 너무너무 우울해.,sadness
사람은 밖에 나가서 활동을 해야하잖아. 친구도 만나고. 그런데 코로나가 내 일상을 다 바꿔버렸어.,sadness
그렇지. 갈 수록 몸이 더 힘들어지고 우울해지고 무거워지는 거 같애.,sadness
영화까지 소개해주면 너무 고맙지.,sadness
아 요즘은 다들 왜 그러는거지? 이해가 안가.,angry
내가 좋아하는 유튜버가 소개하는 제품이 있길래 사봤지. 그런데 그게 돈 받고 하는 광고였대.,angry
더 실망스러운 건 우리한테 사과를 안 해서 우리가 강제로 사과를 시킨 거야.,angry
스트레스를 싹 날려버릴만한 영상으로 부탁해.,angry
나 아무래도 갇힌 것 같애.,fear
헐! 나 이벤트 당첨 되었어!,happiness
내가 좋아하는 인플루언서가 이벤트를 하더라고. 그래서 한 번 신청 해봤지!,happiness
한 명 뽑는데 내가 된 거야!,happiness
내 휴가가 엉망진창이 되었어.,angry
아니 아까 해피 산책시키다가 정말 깜짝 놀랐어.,surprise
다행히 지나가던 아저씨가 잡아주셨어. 정말 다행이었어.,surprise
아니야. 선수 급은 아니고 그냥 내가 노력한 결과를 얻은 것 같애서 너무 좋다는 거야.,happiness
결승선에 들어서는 순간 힘들었던게 싹 잊혀지더라고.,happiness
나 요즘 주식을 시작했는데 너무 속상해.,sadness
그런데 내가 사자마자 주식이 떨어지기 시작하더라고. 통 오르질 않아.,sadness
팔 수도 없어. 지금 팔면 반토막이야.,sadness
잠결에 들어서 그럴거야 아마. 사실은 천둥 소리였어.,surprise
화장실은 청소를 해도 곰팡이가 사라지질 않아.,angry
곰팡이 제거제 생각을 못해봤어. 알았으면 진작에 샀을텐데.,angry
내가 음식물 쓰레기를 쓰레기통에다가 버렸었거든.,disgust
내가 잘못해서 벌어진 일인데 뭐. 다 자업자득이야.,disgust
알바비를 조금씩 모아서 산거기 땜에 비싼건 못 샀어.,happiness
정말 그런 보험도 있었어? 당연히 가입해야지.,happiness
하필 음식점이 많기로 소문난 강남역이야.,neutral
나 드디어 프로젝트 끝났어!,happiness
벌써 친구들이랑 내일 만나기로 약속 잡았어.,happiness
그것도 내일 친구들이랑 만나서 계획 할 거야!,happiness
회사도 재택근무로 바뀌어서 통 밖을 나갈 수가 없어. 그래서 몸이 더 지치고 힘든 것 같애.,sadness
아니 요즘 다 왜 이러는 거야? 난 정말 이해가 안 가.,angry
사람한테 속은 느낌인 이 기분을 싹 사라지게 해줄 만한 영상이 있어?,angry
친구가 양식을 좋아하니까 양식을 먹는게 좋을 것 같아.,neutral
방 안에 고약한 냄새가 가득하고 날파리가 생겨서 얼른 쓰레기를 묶어서 버려야해.,disgust
친구들을 만나보고 시간이 좀 남으면 어디가서 여행을 가서.,happiness
매일 환기를 시키고 청소를 하는데 왜 곰팡이가 안 없어지지?,angry
헐! 나 이벤트 당첨 됐어!,happiness
단톡방에서 아는 사람이 주식을 추천해서 구입하게 됐어.,sadness
주식이 계속 떨어지니까 팔아야하나.,sadness
나 어제 자다가 깜짝 놀라서 깼어!,surprise
달리는 동안은 너무 지치고 힘들었는데 결승선에 들어서는 순간 너무 기분이 좋았어. 마음이 홀가분했어.,happiness
나 너무 우울해.,sadness
"아니, 요즘은 다 왜 이러는 거야? 이해가 안 돼!",angry
너무 화가 나고 짜증이 나서 아무 영상도 보고 싶지 않아.,angry
나 갇히게 된 거 같아!,fear
나 혼자 집에 갇힌 것 같아. 너무 무서워.,fear
내일 친구를 만나는데 뭘 먹을지 모르겠어.,neutral
나는 일식이 좋아. 그 친구도 아마 일식을 좋아할 거야.,neutral
나 드디어 프로젝트 끝났어!,happiness
그것도 좋은 생각이야. 오랜만에 친구도 만나고 신나게 놀아야되겠어.,happiness
"아니, 요즘 왜 그러는거지? 다들 이해가 안돼.",angry
유튜버들이 가짜가 많아. 허위 광고도 많고 짜증이 나. 도대체 뭘 믿으라는 건지.,angry
사과 하는 것도 진실성이 없어보여. 다 그냥 눈 감고 아웅 하듯이 그냥 넘어갈려고만 하는 것 같아.,angry
집에서 자고 일어났는데 바깥이 물난리야! 물이 엄청 많이 차올랐어!,fear
나갈 수가 없어. 바깥에 물이 잔뜩 고여 있어. 차들도 물에 잠겨있는 거 같아. 둥둥 떠 있어.,fear
너무 맘에 들어. 평소에 내가 원했던 향수야.,happiness
내 휴가가 엉망이야.,angry
다행히 사람들은 다치지 않았어. 얼른 쫓아가서 잡았거든. 그런데 사람들이 너무 많이 놀랬어.,surprise
다들 놀래서 난리가 났어. 도망다니고 어떤 사람은 우는 사람도 있었어. 내가 다 미안해서 혼났어.,surprise
그 전에보다 지금 얼마나 많은 노력을 했는지 요번에는 한참이나 기록이 올라갔어.,happiness
나 요즘 주식을 시작했는데.,sadness
나 어제 자다가 깜짝 놀랐어!,surprise
지금은 괜찮은데 잠을 못자서 피곤해. 일하기가 힘이 들어.,surprise
환기를 시켜도 잘 없어지지가 않아. 청소를 내가 얼마나 열심히 했는데.,angry
그래. 내가 사서 써 본 거랑은 다를 수도 있으니까 추천해줘봐.,angry
쓰레기통에서 역겨운 냄새가 나고 있어!,disgust
며칠 전에 음식 남은 거를 내가 모르고 쓰레기통에 넣어버렸나봐. 그래서 상했어.,disgust
영화도 보고 게임도 하고 음악도 듣고 할 일이 너무 많아! 채팅도 하고 두루두루 기분이 좋아.,happiness
오늘부터 3일동안 휴간데 휴가기간 내내 비가 온대.,angry
"아, 나 진짜 휴가 엉망이야.",angry
그 동안 일이 많고 바빠서 일년만에 받은 휴간데 어떻게 이럴 수가 있어.,angry
아무래도 여행을 가기는 틀린 거 같아. 집에서 즐겁게 보낼 수 있는 방법을 찾아봐야겠어.,angry
영화 보는데 하나도 재미없다.,angry
나 어제 자다가 깜짝 놀랐어!,surprise
영화 보는데 재미 하나도 없어.,angry
잠이 안와서 겨우 잠이 들었는데 새벽에 엄청 큰 천둥번개 소리 때문에 깜짝 놀랐어!,surprise
천둥 번개 소리가 얼마나 컸는지 자다가 깜짝 놀라서 깼어.,surprise
다행히 다른 피해는 없었어. 그나마 다행이지.,surprise
내가 무척 놀라긴 했지만 다행히 별 다른 피해가 없었어.,surprise
어. 지금은 집에 와서 좀 괜찮아졌어. 목줄부터 새로 사야겠어.,surprise
어. 지금 집에 와서 좀 괜찮아졌어. 목줄부터 새로 바꿔야겠어.,surprise
나 요즘 주식을 시작했는데.,sadness
단톡방에서 지인 추천으로 주식을 구입하게 됐어.,sadness
시작한지 얼마 되지 않아서 나도 지켜봐야할 거 같애. 손해가 계속 나니까 오기가 생겨서 원금은 받아야 할 거 같은 생각이 들어.,sadness
주식을 시작한지 얼마 안돼서 나도 지켜봐야할 거 같아.,sadness
"아니, 아까 해피 산책시키다가 깜짝 놀랐어.",surprise
목줄이 끊기면서 다른 곳으로 달려간 해피를 내가 얼른 가서 안고 데려와서 아무 일도 안생겼어.,surprise
갑자기 달려오는 해피를 본 사람들이 엄청 놀랐어. 그래서 내가 죄송하다고 몇 번 사과를 드렸어.,surprise
사람들이 좋다고 평점도 그렇게 줬으면 아마 정말 맛집인 거 같기도 해.,neutral
나 너무 우울해. 매일매일이 힘들어.,sadness
맞아. 사람은 밖에 나가서 활동을 해야되거든. 안그러니까 이렇게 지치고 힘들지.,sadness
영화까지 찾아주면 난 정말 고맙지.,sadness
내가 좋아하는 유튜버가 괜찮은 제품이라고 소개를 하더라고. 난 그걸 철썩같이 믿고 구매했지 뭐야. 근데 알고 봤더니 그게 광고였대. 돈 받고 하는 광고.,angry
맞아. 기분전환용 뭔가가 필요하긴 해. 좋은 생각이네. 한번 추천해줘 봐.,angry
요즘 장마에 홍수에 난리가 아니잖아. 우리 집 근처가 다 물바다야.,fear
코로나 때문에 재택근무를 하게 되면서 매일 집안에만 있으니까 너무나 우울해.,sadness
산책하고 있는 와중에 갑자기 줄이 끊어져서 해피가 막 달려가잖아. 그것도 사람들이 많이 있는 곳으로.,surprise
평소에 좋아하던 인플루언서인데 이벤트를 한다기에 그냥 한 번 해봤지! 그랬더니 당첨이 된 거야!,happiness
이게 상품이 좋은 거라서 딱 한 명만 뽑는 거였어.,happiness
나 어제 자다가 정말 깜짝 놀랐어!,surprise
난 처음에 꿈인줄 알았어. 실제로 듣는 천둥 소리보다 더 훨씬 소리가 컸어.,surprise
다른 피해랄 것 까지는 없었지. 그냥 그러고 몇 번 천둥 치더니 잠잠해지더라고.,surprise
맞아. 장마철은 정말 습기 때문에 곰팡이와의 전쟁인 거 같아.,angry
"우와. 우와, 정말 그런 보험도 다 있어? 꿀 같은 팁 정말 고마워!",happiness
집 안에 갇혀서 밖에 나갈 수가 없는 거 같아.,fear
"아니, 요즘 다 왜 이러는 거야? 정말 이해가 안돼.",angry
내가 좋아하는 유튜버가 뒷광고 때문에 시청자들한테 사과하는 영상을 올렸어.,angry
너무 화가 나니까 영상 보는 거 자체가 싫어졌어.,angry
그래주면 정말 고마워. 덕분에 맛있게 먹고 올 수 있을 것 같아.,neutral
나 프로젝트 드디어 끝냈어.,happiness
지금 마음 같아선 뭐라도 다 하고 싶어. 다 알려줘. 뭘 해야될지.,happiness
사람은 밖에 나가서 활동해야 하잖아. 하지만 코로나가 장기화 되면서 회사도 재택근무로 바뀌었어.,sadness
그런 노래도 있어? 좀 즐거운 걸로 알아봐줘.,sadness
요즘 사람들 때문에 미치겠어! 믿을 수 있는 사람들이 별로 없어!,angry
나 혼자 고립된 것 같애.,fear
내가 너무 잠이 깊이 들었었나봐. 부재중 전화도 못받고 그냥 잠에 골아떨어졌었어.,fear
내 휴가가 엉망이 되었어!,angry
하필 내 휴가 기간이랑 장마철이랑 겹쳐서 온통 물난리야.,angry
나 요즘 주식 시작 했는데 너무 속상해 죽겠어.,sadness
요즘 뜬다는 바이오 주식인데 살 때는 좋았는데.,sadness
나도 정말 꿈인줄 알았어. 꿈이라기엔 너무 생생하게 이상한 소리였어.,surprise
지난 번에 음식물 쓰레기를 내가 그곳에 버려서 그래.,disgust
쓰레기 썩은 냄새랑 방향제 냄새랑 섞여서 이상해질까봐서 못 쓰겠어.,disgust
나 프로젝트 드디어 끝났다?,happiness
어 완전히 끝났어. 다 마무리 됐어.,happiness
코로나 때문에 재택근무 중이고 외출도 못하고 맨날 집에 있으니까 너무 우울하다.,sadness
그래. 그거라도 보면서 기분전환 해야겠다.,sadness
나 너무 우울해.,sadness
나는 자느라 몰랐는데 비가 많이 왔나봐. 지금 난리 났어!,fear
그런 것도 있어? 그러면 한 번 올려줘. 기분이 너무 더럽거든.,angry
"아니, 부재중 전화가 와서 알아봤더니 주변이 다 물바다인거야. 나만 홀로 갇혀있어.",fear
온 동네가 다 물바다가 되어있어.,fear
집 안 까지 들어오진 않았어. 그리고 나도 괜찮고. 나가는게 문제야.,fear
내 휴가 정말 끝났어 이제.,angry
나 너무 우울해.,sadness
기분이 좋아지는 음악을 들으면 기분이 나아질 거 같아.,sadness
나는 재미있는 영화나 신나는 음악이 좋더라고.,sadness
최종 발표를 마쳤으니까 프로젝트가 끝난거지!,happiness
신나는 음악을 들으면서 춤이라도 추고 싶어.,happiness
프로젝트 하느라고 한달 동안 친구를 못 만났었는데 친구를 이번 기회에 만나봐야겠어. 너무 신나!,happiness
프로젝트 하느라고 머리가 너무 아팠는데 어디 여행을 가서 머리 좀 식히고 오는 것도 좋을 것 같아. 어디로 가볼까?,happiness
최종 발표를 마쳤으니까 프로젝트가 완전히 끝난거야. 너무 신나!,happiness
신나는 음악을 들으면서 좀 즐기는 것도 괜찮을 거 같아!,happiness
프로젝트 하느라고 머리가 너무 아팠는데 이번 기회에 여행을 가서 머리 좀 식히고 와야겠어.,happiness
프로젝트 하느라고 머리가 너무 아팠는데 이번 기회에 여행을 가서 머리 좀 식히고 와야겠어.,happiness
나 휴가가 엉망이야!,angry
여름에 바다를 보러 가기로 했는데 장마가 진대.,angry
일이 너무 많아서 일년만에 휴가를 낸 건데 어쩜 이럴 수가 있어?,angry
휴가 기간 내내 비가 온다니까 어쩔 수 없이 집에서 할 수 있는 걸 찾아봐야 할 거 같아. 그런데 너무 속상해.,angry
사과를 하는데 너무 가볍게 사과를 하니까 진심이 안 느껴져. 거짓 사과 같아서 더 화가 나.,angry
나 갇히게 된 거 같아!,fear
홍수가 나서 나 혼자 집 안에 고립 된 거 같아.,fear
갑자기 홍수가 나서 집 주위가 물이 차올라서 바깥으로 나갈 수가 없어.,fear
아직까지 집 안으로 물이 안들어오고 몸은 괜찮지만 나 혼자 고립 되있다니까 너무 무서워.,fear
아직까지 집 안에 물이 안들어오고 내 몸은 괜찮지만 혼자 있으니까 너무 무섭고 두려워.,fear
내일 친구를 만나는데 뭘 먹어야할지 모르겠어.,neutral
내일 친구를 만나는데 뭘 먹어야할지 모르겠어.,neutral
강남역에서 친구를 만나기로 했어.,neutral
강남역에 맛집이 엄청 많아서 고르는게 머리가 아파. 나는 양식이 괜찮은 거 같아.,neutral
애피타이저를 푸짐하게 주는 집도 괜찮아. 내 친구가 엄청 좋아할 거 같아.,neutral
