text,target
응. 알고 계셔. 그런데 괜찮대.,neutral
"안 먹었는데, 이제 먹으려고 해.",neutral
안그래도 쉴려고.,neutral
"수 있는데, 그것도 눈치 보이네.",sadness
노력 부족이니까 내 잘못이 맞지.,sadness
응. 기획안 또 까였어.,sadness
두 달이나 됐는데 아직도 마음이 아파.,sadness
너무 안치우고 청소도 너무 안하는거야.,angry
대화도 해봤는데 전혀 고쳐지지가 않아.,angry
"아, 안그래도 그것 때문에 걱정이야.",angry
장례는 치르진 않았어. 그냥 좋은 곳에 묻어줬어.,sadness
고마워. 덕분에 위로가 되네.,sadness
가로수길 걷고 있어.,sadness
"이번이 마지막이라고 생각했는데, 또 준비 해야겠지?",sadness
기획안 다시 써야해서 그럴 시간도 없다.,sadness
어제도 밤 샜는데 오늘도 일찍가긴 글렀어.,neutral
이제 출발한대.,neutral
또 시작하네.,neutral
"응. 그래도 회복하면서 좋아지는 것 같았는데, 결국 갔네.",sadness
생명에는 지장 없어.,neutral
아직. 이제 진행해야지.,sadness
고마워. 좋은 곳으로 갔으면 좋겠다.,sadness
그냥 참고 다녀야지.,angry
앞자리 동기랑 이야기하고 있어.,neutral
저녁에 지진이 있었잖아.,fear
다들 무서웠는데 지금은 괜찮아졌어.,neutral
계단에서 넘어졌대.,sadness
옮겨야 하나 고민이야.,sadness
내가 너한테 이렇게 얘기 안하지.,angry
진짜 고맙다.,neutral
누가 토하고 안치웠어.,disgust
"그런데, 똑같아.",angry
지금 나는 집에 가는 중이야.,sadness
노력했는데 왜 자꾸 결과가 이럴까? 나 너무 속상해.,sadness
은 처음에는 친구로 지내다가 3년간 잘 지냈었는데 갑자기 오랫동안 사귀었는지 갑자기 싸우면서 헤어지게 됐어.,sadness
응. 3년 동안 사귀고 헤어진 지 얼마 안 됐어. 그 친구한테 다른 여자친구가 생긴 거 같애.,sadness
냅두게 되면 다시 지저분해지는거야. 그래서 너무 나만 하니까 화가 나고 지저분하니까 화가 나서 싫어.,angry
난 할 말도 없고 이제 무슨 말을 해야할까?,sadness
맨날 안좋은 소식만 전해드리면 속상할 거 같애서 이번에는 말씀 못드렸어.,sadness
미정이가 진짜 더러워. 청소를 진짜 하나도 안해.,angry
"말은 해봤는데, 소용이 없어. 그냥 내 힘만 상하더라.",angry
원래 고등학교 같은 동창이지. 근데 이럴줄 알았냐고. 진짜 심각해.,angry
안 그래도 진짜 딱 한 달만 더 살아보고 안 되겠다 싶으면 그냥 따로 살자고 하려고.,angry
"아니. 밥맛도 없고, 그냥 술만 땡긴다.",sadness
응. 가족끼리 간단하게 하기로 했어. 조용히 보내주려고.,sadness
응. 고마워. 좋은데로 꼭 갈거야.,happiness
약속이 있어서 친구 기다리고 있는데 친구가 아직도 안 오네.,sadness
한 시간 기다렸는데 아직도 안 와.,angry
한 백 번은 해봤을걸? 연락이 안 돼.,angry
고등학교 때부터 맨날 이래. 진짜 지겹다.,angry
말 정도가 아니라 맨날 싸우지. 그래도 안돼.,angry
"놀랬지. 술 먹고 또 넘어졌어. 지금은 뭐, 치료 받고 있는 중이셔.",surprise
다행히 생명은 멀쩡하셔.,neutral
술은 거의 맨날 먹는 거 같애. 근데 가족 말은 전혀 안 들으셔.,angry
엄청 하지. 맨날 잔소리 하고 부탁하고. 근데 안 돼.,angry
"진짜 퇴근한지 얼마나 됐다고 또 전화가 왔어, 회사에서.",angry
마음 같아선 진짜 그만두고 싶어. 진짜 힘들다.,angry
"뭐, 동기들은 있는데 다들 바쁘니까.",neutral
"에구, 진짜 고맙다. 말만 들어도 힘이 난다.",happiness
응. 어제 식당에서 밥을 먹는데 지진이 났거든. 나는 다치진 않았는데 친구가 발목을 좀 다쳤어.,sadness
"응. 진짜 놀랬지. 지금은 괜찮긴 한데, 아직도 좀 떨리긴 해.",surprise
"넘어지는 사람도 있었고, 다친 사람도 있었고. 진짜 대처 요령을 좀 알아둬야겠다.",fear
"그래, 그게 좋겠다.",happiness
벌써 30분이나 기다리고 있어.,angry
"응, 늦게 일어나서 지금 오고 있대.",angry
매번 그래. 진짜. 다음에는 안 만나고 싶어.,angry
난 진지하게 얘기하는데 걔는 맨날.,angry
"아니. 전혀 없었어. 그냥 조금씩 너무 서로한테 편안해졌던게 문제가 아니었을까 했는데, 그게 아니라 결국에는 다른 사람이 생겼던 거 같애.",sadness
"두달 정도 됐는데, 시간이 되게 빨리 가서 그런지 이제야 말하게 됐네.",sadness
이직 하는게 나으려나. 근데 이 쪽 업종은 어차피 다 비슷해서.,angry
"그래도 뭐, 친구한테 얘기는 하지만, 일이 많은 건 어쩔 수 없네",neutral
그래도 너한테 얘기할 수 있어 다행이다.,neutral
들어가자마자 그냥 나와버렸어.,neutral
"아, 이게 무슨 매너야!",angry
고마워. 그거 마시고 달래야겠다.,neutral
관리 하시는 분한테도 말씀드리러 가자.,neutral
난 안 다쳤는데 내 친구가 발목을 삐어버렸어.,sadness
정리돼서 지금은 괜찮아.,neutral
"괜찮은데, 다친 애는 아직까지도 아프대.",sadness
"따로 내색은 안하는데, 다들 슬프지.",sadness
이제 찾아보고 할려고.,sadness
고마워. 그래도 마음이 좀 허전하네.,sadness
지금 그냥 걸어서 집 가고 있어.,sadness
밥 생각도 없네.,sadness
"술 먹고 지금 이 병원에 있긴 한데, 허리가 아프대.",sadness
일주일에 5일 이상은 먹으니까! 거의 맨날 먹는 거지.,angry
"걱정해서 다들 얘기 했는데, 이제 다들 화만 난다.",angry
어제 기획안 열심히 준비했는데 다시 해오래.,sadness
잠깐 산책하고 왔어.,sadness
그게 좋을까? 근데 너무 밤을 새서 그런가 피곤하네.,neutral
하. 룸메이트가 너무 지저분해. 같이 못 살겠어.,angry
청소를 안해. 너무 지저분해.,angry
밤새서 기획안 제출했는데 또 제대로 못 했다고 혼났어.,sadness
보여서 나가지도 못해. 계속 나만 노려보고 있어.,fear
어제 아빠가 술 드시고 오다가 또 넘어져서 다치셨어.,sadness
이젠 놀랍지도 않아. 한 두 번이 아니거든.,angry
"나는 안 다쳤는데, 내 친구는 발목을 다쳤어. 다른 사람들도 좀 다쳤고.",sadness
친구는 발목을 다쳤고 다른 사람들도 좀 많이 다친 것 같아.,neutral
안 치우고 그냥 갔나봐. 아직도 그대로 있어.,disgust
생각만 해도 토할 것 같아.,disgust
우웩. 화장실에 누가 토했어. 너무 더러워. 절대 가지마.,disgust
지금 눈 앞에 토가 가득 있는 거 같애. 머리가 아퍼.,disgust
"친구들한테도 꼭 이야기해주고, 관리 아저씨에게도 꼭 이야기하도록 하자.",neutral
너무 무서워. 놀랬어.,fear
다행히 모두 잘 대처했어. 하지만 그래도 무서웠어.,fear
퇴근한지 한시간만에 다시 일을 주는 직장상사 너무 싫다.,angry
"일은 재미 있는데, 너무 많이 시켜. 너무 힘들어.",sadness
함께 일하는 동료가 마음이 잘 맞아. 정말 다행이지?,happiness
먼저 얘기 해달라고 말해줘서 고마워. 힘이 된다.,happiness
아빠가 술 마시고 또 다쳤어. 여러번째야. 너무 힘들다.,sadness
"병원에 입원했어. 벌써 몇번짼지 모르겠다. 정말, 술이 너무 싫어!",sadness
"이렇게 계속 다치자, 진짜 죽으면 어떡하지? 걱정돼.",sadness
"거의 매일 드셔서 건강도 걱정되고, 다치구, 그러니 너무 속상하고 힘들어.",sadness
"아무리 술을 그만 드시라고 말해도, 아빠가 전혀 듣지 않아.",sadness
매번 한 시간씩 약속에 늦는 친구가 정말 미워!,angry
전화도 잘 안 받아.,sadness
매번 약속에 늦어!,angry
배고파서 밥 먹으러 왔어.,neutral
말씀 못 드렸어.,sadness
이렇게 슬픈데 배는 고프다.,sadness
좋은 기획안 쓰기 위해 잠시 머리를 식히는 것도 좋은 것 같애. 조언 고마워.,neutral
"오늘까진 기획안 열심히 쓰고, 내일 쉬려고.",neutral
해피를 보고 싶어 해. 너무 그리워 해.,sadness
장례는 잘 했어. 걱정에 고마워.,sadness
룸메이트가 너무 청소를 안 해. 힘들어.,angry
"청소를 안하는줄 몰랐지. 정말, 같이 룸메이트가 된거 후회해.",angry
정말 따로 사는 게 방법일 수 있겠다. 얘기해 봐야겠어.,sadness
권태기가 왔다더니 지나고 생각해보니까 다른 여자가 생긴 거 같애.,sadness
친구였다가 어떻게 어떻게 사귀게 됐지.,sadness
딴 건 없었고 그냥 다른 여자가 생긴 것 같애.,sadness
2개월 정도 됐어. 처음 너한테 이야기 하는 거야.,sadness
룸메가 청소를 진짜 안해. 진짜 더럽거든.,angry
"참다가 한 번 내 봤는데, 그 때 뿐이야.",angry
한달만 더 참아보고 결정할려고.,angry
나 면접 또 떨어졌대. 어떡하지?,sadness
또 준비해야하는데 너무 힘들다.,sadness
아니 모르셔. 도저히 이야기를 못 하겠어.,sadness
입맛이 없어서 밥도 못 먹겠어.,sadness
상사한테 또 혼났어. 진짜 너무 힘들다.,sadness
그러고 싶은데 다시 작성해야 돼서 시간이 없어.,angry
안그래도 감기 때문에 일찍 퇴근하려고.,sadness
그래. 고마워. 위로 받으니까 훨씬 좋다.,happiness
"어제 밤에 갑자기 아프더니 좀 나아지는 줄 알았는데, 이렇게 돼버렸어.",sadness
엄마가 너무 속상해해. 정말 걱정이야.,sadness
가족끼리 간단하게 하려고.,neutral
엄청 이야기 많이 해봤어. 근데 그 때 뿐이야.,angry
술 먹고 또 넘어지셨대. 지금은 치료중이야.,sadness
생명에 지장은 없으셔. 치료는 받아야 되고.,sadness
거의 맨날 드셔. 속상해 죽겠어!,angry
많이 해봤어. 근데 소용이 없네.,sadness
안 그래도 요새 여기저기 알아보고 다녀.,neutral
털어놓을 사람은 없어. 이렇게 너한테 전화하는 것 밖에는.,sadness
어제 저녁에 지인짜 무서웠어.,fear
지금은 괜찮은데 그땐 너무 무서웠어.,fear
"따뜻한 물이라도 마셔야겠다, 진짜.",disgust
못난 내 자신이 너무 슬퍼.,sadness
다 끝내놓고 퇴근하래.,neutral
힘이 돼줘서 고마워.,happiness
벌써 한 시간 지났어.,angry
매번 약속마다 늦어.,angry
방에 쓰레기를 너무 아무 데나 버려.,disgust
"한 달 전에 한번 얘기했는데, 고쳐지는가 싶더니 다시 똑같이 행동하더라고.",angry
원래 알던 사이였지. 청소 습관이 안 맞아서 지금 어떻게 해야 될지 고민 중이야.,angry
"한 번 더 말해보고, 고쳐지지 않으면 따로 사는 게 방법일 거 같아.",angry
"어, 그대로 있어!",disgust
학교에서 만난 사이었지. 헤어진지 두 달이나 넘었네.,sadness
아니. 한 번도 싸운 적은 없었어.,neutral
아직 모르셔. 또 떨어져서 말씀드리는게 걱정이야.,sadness
아직 안 먹었어. 근데 별로 생각이 없네.,sadness
그래야겠다. 나가서 쉬면 좀 나아지겠지.,sadness
혼났어서 일찍 퇴근하는 거는 눈치가 좀 보여.,sadness
내 잘못이 아니었으면 좋겠어. 아마 아니겠지? 더 열심히 노력할 거야.,sadness
의식이 없길래 병원에 데려갔는데 결국 세상을 떠났어.,sadness
갖자고 해가지고. 근데 알고보니 새로운 사람 생겼나봐.,sadness
"원래 알던 사이였는데, 사귀게 됐지.",neutral
"두 달 정도 됐는데, 아직도 마음이 아프네.",sadness
어. 그것도 생각 해봐야 될 거 같애.,neutral
안 먹었어. 입맛도 없어.,neutral
응. 지금도 그대로 있어. 너무 더러워.,disgust
다른층 써야지 뭐. 많이 놀랐네.,surprise
응. 오늘 완성해서 가야될 거 같애.,neutral
아니야 내가 잘못해서 그런거야.,sadness
아니 부모님도 힘들어하셔.,sadness
아니 아직. 이제 해야 돼.,neutral
이제 한 시간 기다린 거 같애.,angry
연락 해봤는데 안 받네.,angry
대학교 입학해서 같은 과에서 만났지.,sadness
이제 한 두 달 쯤 되어 가는 거 같아. 아무것도 할 수가 없어.,sadness
응. 지금 입원해서 치료 중이야.,sadness
"둘이 같이 살지만, 치우는 건 항상 나고, 내가 부탁하는 것도 실천을 안 해.",angry
힘들어 죽을 거 같애.,angry
"그렇지. 나만 청소를 하는 거고, 화를 한 두 번 내 봤는데 잘 안 되네.",angry
다른 회사 알아봐야 할 것 같애.,angry
어. 고등학교 동창이야. 학교때는 참 잘맞았는데 말이야.,angry
아니. 동료와 안 친해서.,neutral
"어, 고마워. 그렇게 말해줘서.",neutral
상사한테 기획안이 잘못되었다고 많이 혼났어.,sadness
그래 고마워. 잠깐 나가서 커피 한 잔 하면서 좀 쉬어야겠다.,happiness
몸이 너무 안 좋아서 조퇴하고 내일 다시 열심히 해볼려고.,sadness
그렇게 말해줘서 고마워. 근데 나도 잘못한 부분이 있는 거 같아.,neutral
"싸우진 않았는데, 음, 여자친구한테 내가 좀 소홀했던 것 같애.",sadness
누가 토해놨어. 기숙사에.,disgust
힘들다. 그만둬야할까? 어떻게 해야될까. 정말 고민이 많이 되는 거 같애. 어떡하면 좋겠니.,sadness
응. 기분 전환 좀 해야되겠어.,sadness
아닌 거 같기도 하고. 어떻게든 되겠지.,neutral
"집에 가고 있는 길인데, 다섯 번째 면접이었어. 너무 가슴 아프다.",sadness
준비 많이 한 면접이었는데 부모님이 실망하실 것 같아. 마음이 아파.,sadness
아니. 아직 모르고 계실 거야. 실망하실까봐 걱정이 돼.,sadness
아니. 아직 안 먹었어. 입맛도 없고.,sadness
나는 잘 하는게 없나봐. 상사한테 또 혼났어.,sadness
응. 회사에서 혼났어. 밤 새워서 기획안 작성한건데 마음에 안들었나봐.,sadness
응. 그러고 싶어. 기분 전환 하고 싶다.,neutral
걱정해줘서 고마워. 오늘도 야근해야 될 거 같아.,neutral
그래도 내가 할 일인걸. 고마워 친구야.,neutral
응. 갑자기 아프게 된 거야. 응급실에 데려갔잖아.,neutral
15년이나 키운 강아지인데 많이 기억에 남을거야.,sadness
한 시간이나 기다렸어. 너무 화가 난다.,angry
"연락 해봤는데, 잘 받지도 않고, 이 친구가 항상 이렇게 늦는 친구였어. 너무 열 받는다.",angry
자주 늦는 친구야. 이 버릇을 어떻게 고쳐주지?,angry
아무래도 다른 여자가 있는 거 같아.,sadness
친구의 소개로 만났지.,sadness
싸움은 없었지만 요즘들어 소홀하긴 했었어.,sadness
시간을 갖자그래서 나는 그렇게만 생각했지. 그런데 그게 아니더라고.,sadness
최근에 헤어진거야.,sadness
"한 달 전부터 계속 얘기하는데, 소용이 없어.",angry
고등학교 때부터 알던 사이였어.,neutral
지금 돌아가는 길인데 너무 힘들다.,sadness
이번 면접이 마지막 시즌일거라. 이제 힘들 거 같아.,sadness
걱정하실까봐 말 못 했어. 아직 모르셔.,sadness
나는 정말 잘하는게 하나도 없나봐.,sadness
"응. 기획안을 제출했는데, 다시 해오라는 소리 들었어.",sadness
여자친구가 다른 사람 만나고 있었더라고.,sadness
다시 작성해야 되는거라 쉬는 시간도 없을 거 같아.,sadness
오늘도 밤 새서 다시 해야할 것 같애.,sadness
예전에 친구 소개로 만났었는데 결국 이렇게 됐네.,sadness
"응. 고마워, 위로해줘서.",neutral
갑자기 지진이 와가지고.,fear
처음엔 안 그랬는데 시간이 지날수록 좀 그렇게 된 거 같더라구.,neutral
